longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,house_prices
-122.51,39.3,19.0,1629.0,386.0,551.0,214.0,1.7463,INLAND,96583.77
-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,<1H OCEAN,98330.53
-117.46,34.09,8.0,4711.0,963.0,3310.0,988.0,3.5488,INLAND,110225.82
-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,INLAND,83514.97
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,<1H OCEAN,155926.58
-121.59,37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,INLAND,245093.0
-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,<1H OCEAN,339011.47
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,<1H OCEAN,185976.78
-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,NEAR OCEAN,129706.586
-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596,INLAND,99176.46
-118.32,33.87,35.0,2380.0,404.0,1212.0,422.0,5.6254,<1H OCEAN,270689.22
-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,INLAND,87261.11
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,<1H OCEAN,181361.89
-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,INLAND,142229.75
-118.4,37.36,34.0,2465.0,619.0,1172.0,575.0,1.9722,INLAND,107318.31
-117.52,33.84,20.0,688.0,146.0,575.0,144.0,3.55,INLAND,157675.64
-121.89,37.44,8.0,2534.0,,1527.0,364.0,7.8532,<1H OCEAN,381320.8
-122.38,39.68,21.0,1155.0,210.0,510.0,175.0,2.3851,INLAND,87708.23
-117.32,34.08,41.0,1359.0,264.0,786.0,244.0,2.5208,INLAND,85252.734
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,<1H OCEAN,99453.87
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,<1H OCEAN,305471.4
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,INLAND,117877.32
-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,INLAND,189730.81
-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978,<1H OCEAN,304533.88
-117.17,32.79,44.0,2262.0,647.0,3009.0,657.0,2.2663,NEAR OCEAN,184074.69
-118.89,34.28,30.0,917.0,157.0,678.0,171.0,5.8133,<1H OCEAN,233169.2
-121.91,37.31,16.0,2962.0,898.0,1555.0,795.0,2.5804,<1H OCEAN,205132.22
-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,NEAR OCEAN,178247.02
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,<1H OCEAN,149453.45
-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,INLAND,103800.87
-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,<1H OCEAN,259865.58
-119.57,36.7,7.0,1761.0,309.0,974.0,308.0,3.7261,INLAND,104352.95
-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,<1H OCEAN,176536.31
-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,NEAR BAY,342616.38
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN,377936.88
-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,<1H OCEAN,232716.73
-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,2.6023,<1H OCEAN,146401.4
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,INLAND,127909.48
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,<1H OCEAN,205156.66
-119.36,36.21,18.0,1082.0,202.0,793.0,213.0,2.4032,INLAND,70653.305
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,<1H OCEAN,154341.03
-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,NEAR OCEAN,486578.62
-122.65,38.4,21.0,1059.0,150.0,400.0,154.0,6.8586,<1H OCEAN,330044.6
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,<1H OCEAN,385183.0
-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,<1H OCEAN,102351.01
-122.69,38.3,30.0,3919.0,743.0,1693.0,693.0,3.3827,<1H OCEAN,193954.56
-118.85,34.27,50.0,187.0,33.0,130.0,35.0,3.3438,<1H OCEAN,214413.97
-121.32,39.29,11.0,2640.0,505.0,1257.0,445.0,3.5673,INLAND,127349.016
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,<1H OCEAN,187711.98
-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,<1H OCEAN,191496.47
-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.177,<1H OCEAN,286075.78
-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,NEAR BAY,178896.64
-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,90121.625
-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37,<1H OCEAN,296532.78
-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,3.1284,INLAND,130935.47
-121.9,37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,<1H OCEAN,326598.72
-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241,<1H OCEAN,349374.1
-120.45,34.64,27.0,2696.0,622.0,1322.0,543.0,3.0352,NEAR OCEAN,138620.31
-124.16,40.79,52.0,2148.0,421.0,975.0,430.0,2.2566,NEAR OCEAN,92426.63
-118.98,34.16,16.0,2476.0,402.0,1251.0,387.0,5.7676,<1H OCEAN,300234.75
-123.23,39.33,20.0,804.0,121.0,448.0,140.0,3.9632,<1H OCEAN,158775.53
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,<1H OCEAN,132013.39
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,INLAND,62196.7
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,NEAR BAY,99407.12
-122.41,37.63,39.0,4220.0,1055.0,2720.0,1046.0,2.639,NEAR OCEAN,242724.88
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,NEAR BAY,289115.44
-118.35,33.99,47.0,2183.0,380.0,927.0,371.0,4.9531,<1H OCEAN,225534.5
-121.14,37.52,37.0,1358.0,231.0,586.0,214.0,3.1645,INLAND,145402.53
-116.95,32.84,31.0,1307.0,,752.0,231.0,3.4286,<1H OCEAN,153176.02
-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,NEAR BAY,479759.7
-118.31,33.95,44.0,1558.0,333.0,1095.0,316.0,4.0043,<1H OCEAN,135135.39
-121.92,37.45,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,<1H OCEAN,213582.11
-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58,<1H OCEAN,281914.03
-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,INLAND,177905.53
-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,<1H OCEAN,225339.2
-117.22,32.81,21.0,1703.0,335.0,902.0,369.0,3.7813,NEAR OCEAN,200628.48
-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,<1H OCEAN,262447.72
-117.89,33.61,41.0,1790.0,361.0,540.0,284.0,6.0247,<1H OCEAN,514732.72
-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,<1H OCEAN,391709.06
-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,3.2865,<1H OCEAN,140657.45
-118.2,33.78,52.0,2662.0,893.0,3018.0,763.0,2.3305,NEAR OCEAN,146479.88
-117.07,32.76,14.0,2523.0,545.0,1297.0,525.0,2.3886,NEAR OCEAN,130412.95
-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827,INLAND,103720.41
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,<1H OCEAN,448880.28
-121.24,38.01,22.0,1526.0,299.0,790.0,300.0,2.4342,INLAND,118696.39
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,<1H OCEAN,381487.06
-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,<1H OCEAN,102055.51
-121.97,37.54,28.0,2312.0,496.0,1344.0,467.0,4.7135,<1H OCEAN,224886.77
-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,INLAND,151725.48
-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,<1H OCEAN,240620.38
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,INLAND,67151.08
-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,INLAND,163567.83
-118.08,34.01,34.0,1914.0,549.0,2122.0,529.0,2.5969,<1H OCEAN,156315.38
-118.91,34.22,15.0,5644.0,757.0,2659.0,783.0,6.7559,<1H OCEAN,308254.25
-121.82,37.28,31.0,1340.0,235.0,1336.0,270.0,4.2361,<1H OCEAN,179808.55
-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364,INLAND,125148.61
-117.59,33.88,7.0,3586.0,959.0,2695.0,877.0,2.4387,INLAND,136763.61
-122.67,38.45,24.0,2622.0,525.0,1027.0,510.0,2.9222,<1H OCEAN,193010.94
-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,INLAND,145558.64
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,<1H OCEAN,157227.38
-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,<1H OCEAN,363454.22
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,NEAR OCEAN,274854.88
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,INLAND,117893.79
-117.29,34.14,48.0,1717.0,307.0,610.0,267.0,3.125,INLAND,156087.17
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,INLAND,127332.26
-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,<1H OCEAN,215557.66
-117.94,33.92,28.0,639.0,179.0,1062.0,169.0,3.0588,<1H OCEAN,151551.89
-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,<1H OCEAN,412363.9
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462,<1H OCEAN,232142.38
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,<1H OCEAN,465746.34
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,INLAND,190819.6
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,INLAND,191127.72
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,NEAR BAY,225659.52
-117.17,32.82,24.0,1569.0,377.0,715.0,321.0,3.1146,NEAR OCEAN,218350.81
-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081,<1H OCEAN,145932.42
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN,283961.62
-117.32,33.23,24.0,2580.0,604.0,982.0,569.0,1.6402,NEAR OCEAN,206145.12
-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,<1H OCEAN,147934.08
-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,NEAR OCEAN,243856.31
-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,NEAR OCEAN,256984.64
-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,NEAR OCEAN,143613.94
-118.29,34.05,40.0,907.0,349.0,1426.0,323.0,1.8571,<1H OCEAN,196021.94
-117.99,33.7,13.0,4013.0,903.0,1999.0,859.0,4.625,<1H OCEAN,237457.42
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,INLAND,101634.39
-117.1,33.09,5.0,12045.0,2162.0,5640.0,1997.0,4.4375,<1H OCEAN,191747.92
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,<1H OCEAN,210653.97
-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,INLAND,83487.88
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,<1H OCEAN,265139.72
-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4.1375,NEAR OCEAN,352810.34
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,<1H OCEAN,274960.16
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,NEAR BAY,124468.695
-121.75,36.96,19.0,3461.0,634.0,2790.0,607.0,4.7569,<1H OCEAN,217341.03
-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,NEAR OCEAN,206002.23
-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,INLAND,89030.85
-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,<1H OCEAN,340989.3
-121.9,37.32,48.0,1274.0,313.0,971.0,291.0,3.7738,<1H OCEAN,213305.02
-117.17,34.05,24.0,2877.0,507.0,1141.0,474.0,4.2059,INLAND,183083.56
-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,<1H OCEAN,377566.56
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,<1H OCEAN,225008.19
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,INLAND,175350.64
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,<1H OCEAN,173178.64
-118.07,34.09,33.0,2178.0,445.0,1153.0,400.0,3.6083,<1H OCEAN,224676.33
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND,75399.8
-117.1,32.68,42.0,2013.0,568.0,1920.0,557.0,2.0724,NEAR OCEAN,99149.914
-118.35,33.97,25.0,1864.0,616.0,1710.0,575.0,2.2303,<1H OCEAN,182601.78
-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND,96448.97
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,INLAND,248136.19
-122.4,38.34,33.0,1408.0,273.0,520.0,212.0,3.5781,<1H OCEAN,235764.48
-118.25,34.08,44.0,1425.0,438.0,1121.0,374.0,2.1108,<1H OCEAN,178114.27
-123.21,39.14,15.0,2235.0,545.0,1376.0,516.0,1.9032,<1H OCEAN,96510.87
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,INLAND,137742.34
-119.02,35.39,30.0,227.0,75.0,169.0,101.0,1.3527,INLAND,79081.836
-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865,INLAND,141624.44
-117.66,34.05,33.0,960.0,216.0,831.0,222.0,2.5391,INLAND,113640.805
-117.97,33.68,26.0,1616.0,292.0,700.0,241.0,5.5105,<1H OCEAN,269815.22
-120.55,38.31,18.0,1411.0,312.0,592.0,230.0,1.625,INLAND,104233.49
-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2.1,INLAND,69318.23
-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,<1H OCEAN,218313.47
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,NEAR OCEAN,303665.75
-120.38,36.76,12.0,932.0,244.0,1043.0,243.0,1.4038,INLAND,51992.586
-117.32,34.11,38.0,1462.0,337.0,1208.0,324.0,2.2604,INLAND,73153.79
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,NEAR OCEAN,487634.1
-123.64,39.45,21.0,3359.0,677.0,1908.0,642.0,3.0433,<1H OCEAN,129961.03
-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,<1H OCEAN,337932.38
-118.22,34.12,37.0,1298.0,242.0,750.0,255.0,5.2049,<1H OCEAN,280214.28
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,<1H OCEAN,146267.8
-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,<1H OCEAN,168386.84
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,<1H OCEAN,273548.53
-118.09,33.71,19.0,1397.0,271.0,491.0,197.0,8.7397,NEAR OCEAN,449810.1
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,NEAR OCEAN,156527.06
-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,<1H OCEAN,192378.3
-118.26,33.94,44.0,1103.0,265.0,760.0,247.0,1.6887,<1H OCEAN,101289.266
-119.48,36.44,22.0,1389.0,290.0,1185.0,271.0,2.0857,INLAND,54740.215
-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,INLAND,139443.83
-120.25,38.04,22.0,4173.0,763.0,1086.0,444.0,2.5562,INLAND,133396.5
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,<1H OCEAN,464461.97
-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,2.5074,INLAND,69867.74
-121.93,36.6,33.0,3455.0,683.0,1704.0,663.0,4.0154,NEAR OCEAN,266985.2
-118.85,34.14,24.0,1999.0,244.0,759.0,247.0,8.7657,<1H OCEAN,480535.53
-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,<1H OCEAN,304254.7
-121.99,37.58,31.0,2878.0,478.0,1276.0,485.0,6.2073,<1H OCEAN,304437.25
-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,2.5735,INLAND,137570.48
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY,400855.94
-117.2,32.85,22.0,3501.0,631.0,1297.0,581.0,4.7891,NEAR OCEAN,272972.66
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,INLAND,182486.78
-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,NEAR BAY,298449.44
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144,<1H OCEAN,178365.12
-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,NEAR BAY,417492.62
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,INLAND,100042.336
-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019,<1H OCEAN,262121.52
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,<1H OCEAN,167269.12
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,<1H OCEAN,147084.05
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,INLAND,66950.24
-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963,<1H OCEAN,187972.53
-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,<1H OCEAN,189125.08
-121.7,36.55,21.0,3905.0,583.0,1528.0,586.0,7.6245,<1H OCEAN,417964.06
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,<1H OCEAN,476011.4
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,INLAND,179147.1
-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,<1H OCEAN,351949.16
-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312,<1H OCEAN,192433.38
-122.42,37.62,40.0,1545.0,264.0,756.0,282.0,4.4643,NEAR OCEAN,294893.66
-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,INLAND,98385.63
-117.12,32.74,52.0,1969.0,389.0,877.0,424.0,3.79,NEAR OCEAN,205747.75
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,NEAR BAY,245890.25
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,NEAR OCEAN,119059.26
-121.54,38.54,36.0,1672.0,302.0,969.0,337.0,3.0536,INLAND,106763.94
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,<1H OCEAN,391380.28
-118.15,33.79,25.0,4013.0,1097.0,2297.0,969.0,3.0453,NEAR OCEAN,216721.3
-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,INLAND,170487.47
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND,154805.8
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652,<1H OCEAN,176085.48
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,NEAR BAY,375224.72
-122.42,37.74,52.0,2019.0,418.0,999.0,448.0,4.2212,NEAR BAY,331533.28
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,<1H OCEAN,172576.56
-117.68,34.99,33.0,1589.0,307.0,853.0,272.0,4.2292,INLAND,76658.766
-118.91,35.27,29.0,1401.0,317.0,1344.0,306.0,2.0921,INLAND,51008.78
-118.06,33.85,16.0,4851.0,726.0,2527.0,704.0,6.0142,<1H OCEAN,297503.72
-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,INLAND,104313.41
-120.14,34.6,22.0,2136.0,465.0,1143.0,409.0,2.9479,NEAR OCEAN,239783.5
-117.88,33.66,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,<1H OCEAN,243103.3
-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,INLAND,175619.5
-117.91,34.05,35.0,3189.0,,1727.0,500.0,5.0758,<1H OCEAN,206886.1
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,<1H OCEAN,246829.53
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,<1H OCEAN,201596.23
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,<1H OCEAN,175877.47
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN,495485.03
-120.38,34.96,9.0,2813.0,492.0,1144.0,490.0,4.0431,<1H OCEAN,208485.69
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,4.6375,NEAR BAY,173173.7
-121.45,38.54,48.0,3421.0,734.0,1441.0,727.0,1.9485,INLAND,98210.37
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,INLAND,123163.79
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,<1H OCEAN,163599.94
-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,<1H OCEAN,264565.12
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,INLAND,105599.586
-117.98,33.74,29.0,3443.0,635.0,2257.0,620.0,4.7404,<1H OCEAN,216879.0
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,<1H OCEAN,116370.69
-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,<1H OCEAN,305579.3
-119.81,36.51,31.0,1241.0,254.0,767.0,226.0,2.7321,INLAND,62900.92
-118.26,33.92,42.0,3320.0,682.0,2105.0,632.0,1.9809,<1H OCEAN,120533.84
-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,<1H OCEAN,286476.3
-118.28,34.05,41.0,1075.0,597.0,2260.0,614.0,1.3,<1H OCEAN,201968.47
-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167,<1H OCEAN,178928.66
-118.35,34.05,33.0,2880.0,836.0,1416.0,736.0,2.6781,<1H OCEAN,295282.6
-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,3.5737,INLAND,148227.75
-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759,<1H OCEAN,164982.95
-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY,263959.78
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,<1H OCEAN,163414.08
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,INLAND,135685.72
-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,INLAND,226933.31
-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,<1H OCEAN,181036.45
-118.43,33.99,35.0,2243.0,495.0,1135.0,465.0,4.3281,<1H OCEAN,373342.62
-119.02,35.41,21.0,2534.0,554.0,1297.0,517.0,2.0575,INLAND,69495.33
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,<1H OCEAN,123402.5
-122.11,37.67,36.0,2110.0,389.0,952.0,370.0,3.8,NEAR BAY,209599.6
-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,<1H OCEAN,398875.97
-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,NEAR OCEAN,143863.4
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,<1H OCEAN,258148.16
-119.59,36.11,32.0,752.0,159.0,524.0,155.0,2.25,INLAND,69539.35
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,<1H OCEAN,184765.81
-115.52,32.98,21.0,1302.0,327.0,1244.0,316.0,2.2054,INLAND,66500.58
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY,436368.25
-120.29,37.94,17.0,1459.0,297.0,753.0,271.0,3.05,INLAND,111310.35
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,NEAR BAY,413261.38
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,<1H OCEAN,448431.38
-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,NEAR BAY,502263.6
-122.72,38.48,23.0,2296.0,356.0,902.0,334.0,6.0298,<1H OCEAN,289014.1
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688,INLAND,93044.234
-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875,<1H OCEAN,150109.69
-119.29,34.28,38.0,2387.0,748.0,1537.0,741.0,2.3147,NEAR OCEAN,215809.31
-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,<1H OCEAN,411122.9
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375,NEAR OCEAN,288217.3
-122.33,37.94,43.0,1876.0,389.0,807.0,377.0,3.1571,NEAR BAY,162965.89
-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,INLAND,372981.6
-117.76,33.48,38.0,3832.0,809.0,1332.0,636.0,5.0044,<1H OCEAN,405355.0
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205,INLAND,57820.668
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,2.2222,INLAND,66121.54
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,<1H OCEAN,146243.94
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,<1H OCEAN,171775.42
-118.95,35.32,29.0,3480.0,608.0,2007.0,541.0,3.2738,INLAND,71480.31
-117.98,33.78,22.0,4255.0,971.0,2901.0,920.0,3.2636,<1H OCEAN,183359.22
-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888,<1H OCEAN,270973.72
-121.81,37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,<1H OCEAN,255420.95
-121.96,36.98,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,NEAR OCEAN,231378.28
-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,<1H OCEAN,216300.55
-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,INLAND,117729.0
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY,113282.44
-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,<1H OCEAN,179403.27
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,NEAR BAY,358637.97
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,<1H OCEAN,483237.0
