longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,<1H OCEAN
-118.09,33.71,19.0,1397.0,271.0,491.0,197.0,8.7397,NEAR OCEAN
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,NEAR OCEAN
-122.86,38.61,52.0,1753.0,380.0,982.0,380.0,3.4013,<1H OCEAN
-118.26,33.94,44.0,1103.0,265.0,760.0,247.0,1.6887,<1H OCEAN
-119.48,36.44,22.0,1389.0,290.0,1185.0,271.0,2.0857,INLAND
-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,INLAND
-120.25,38.04,22.0,4173.0,763.0,1086.0,444.0,2.5562,INLAND
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,<1H OCEAN
-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,2.5074,INLAND
-121.93,36.6,33.0,3455.0,683.0,1704.0,663.0,4.0154,NEAR OCEAN
-118.85,34.14,24.0,1999.0,244.0,759.0,247.0,8.7657,<1H OCEAN
-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,<1H OCEAN
-121.99,37.58,31.0,2878.0,478.0,1276.0,485.0,6.2073,<1H OCEAN
-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,2.5735,INLAND
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY
-117.2,32.85,22.0,3501.0,631.0,1297.0,581.0,4.7891,NEAR OCEAN
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,INLAND
-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,NEAR BAY
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144,<1H OCEAN
-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,NEAR BAY
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,INLAND
-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019,<1H OCEAN
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,<1H OCEAN
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,<1H OCEAN
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,INLAND
-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963,<1H OCEAN
-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,<1H OCEAN
-121.7,36.55,21.0,3905.0,583.0,1528.0,586.0,7.6245,<1H OCEAN
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,<1H OCEAN
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,INLAND
-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,<1H OCEAN
-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312,<1H OCEAN
-122.42,37.62,40.0,1545.0,264.0,756.0,282.0,4.4643,NEAR OCEAN
-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,INLAND
-117.12,32.74,52.0,1969.0,389.0,877.0,424.0,3.79,NEAR OCEAN
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,NEAR BAY
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,NEAR OCEAN
-121.54,38.54,36.0,1672.0,302.0,969.0,337.0,3.0536,INLAND
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,<1H OCEAN
-118.15,33.79,25.0,4013.0,1097.0,2297.0,969.0,3.0453,NEAR OCEAN
-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,INLAND
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652,<1H OCEAN
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,NEAR BAY
-122.42,37.74,52.0,2019.0,418.0,999.0,448.0,4.2212,NEAR BAY
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,<1H OCEAN
-117.68,34.99,33.0,1589.0,307.0,853.0,272.0,4.2292,INLAND
-118.91,35.27,29.0,1401.0,317.0,1344.0,306.0,2.0921,INLAND
-118.06,33.85,16.0,4851.0,726.0,2527.0,704.0,6.0142,<1H OCEAN
-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,INLAND
-120.14,34.6,22.0,2136.0,465.0,1143.0,409.0,2.9479,NEAR OCEAN
-117.88,33.66,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,<1H OCEAN
-121.01,37.66,36.0,3679.0,613.0,1366.0,581.0,4.5,INLAND
-117.91,34.05,35.0,3189.0,,1727.0,500.0,5.0758,<1H OCEAN
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,<1H OCEAN
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,<1H OCEAN
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,<1H OCEAN
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN
-120.38,34.96,9.0,2813.0,492.0,1144.0,490.0,4.0431,<1H OCEAN
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,4.6375,NEAR BAY
-121.45,38.54,48.0,3421.0,734.0,1441.0,727.0,1.9485,INLAND
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,INLAND
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,<1H OCEAN
-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,<1H OCEAN
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,INLAND
-117.98,33.74,29.0,3443.0,635.0,2257.0,620.0,4.7404,<1H OCEAN
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,<1H OCEAN
-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,<1H OCEAN
-119.81,36.51,31.0,1241.0,254.0,767.0,226.0,2.7321,INLAND
-118.26,33.92,42.0,3320.0,682.0,2105.0,632.0,1.9809,<1H OCEAN
-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,<1H OCEAN
-118.28,34.05,41.0,1075.0,597.0,2260.0,614.0,1.3,<1H OCEAN
-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167,<1H OCEAN
-118.35,34.05,33.0,2880.0,836.0,1416.0,736.0,2.6781,<1H OCEAN
-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,3.5737,INLAND
-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759,<1H OCEAN
-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,<1H OCEAN
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,INLAND
-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,INLAND
-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,<1H OCEAN
-118.43,33.99,35.0,2243.0,495.0,1135.0,465.0,4.3281,<1H OCEAN
-119.02,35.41,21.0,2534.0,554.0,1297.0,517.0,2.0575,INLAND
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,<1H OCEAN
-122.11,37.67,36.0,2110.0,389.0,952.0,370.0,3.8,NEAR BAY
-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,<1H OCEAN
-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,NEAR OCEAN
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,<1H OCEAN
-119.59,36.11,32.0,752.0,159.0,524.0,155.0,2.25,INLAND
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,<1H OCEAN
-115.52,32.98,21.0,1302.0,327.0,1244.0,316.0,2.2054,INLAND
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY
-120.29,37.94,17.0,1459.0,297.0,753.0,271.0,3.05,INLAND
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,NEAR BAY
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,<1H OCEAN
-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,NEAR BAY
-122.72,38.48,23.0,2296.0,356.0,902.0,334.0,6.0298,<1H OCEAN
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688,INLAND
-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875,<1H OCEAN
-119.29,34.28,38.0,2387.0,748.0,1537.0,741.0,2.3147,NEAR OCEAN
-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,<1H OCEAN
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375,NEAR OCEAN
-122.33,37.94,43.0,1876.0,389.0,807.0,377.0,3.1571,NEAR BAY
-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,INLAND
-117.76,33.48,38.0,3832.0,809.0,1332.0,636.0,5.0044,<1H OCEAN
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205,INLAND
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,2.2222,INLAND
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,<1H OCEAN
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,<1H OCEAN
-118.95,35.32,29.0,3480.0,608.0,2007.0,541.0,3.2738,INLAND
-117.98,33.78,22.0,4255.0,971.0,2901.0,920.0,3.2636,<1H OCEAN
-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888,<1H OCEAN
-121.81,37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,<1H OCEAN
-121.96,36.98,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,NEAR OCEAN
-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,<1H OCEAN
-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,INLAND
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY
-117.97,33.77,20.0,1988.0,424.0,1277.0,425.0,2.9414,<1H OCEAN
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,NEAR BAY
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,<1H OCEAN
-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,<1H OCEAN
-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,INLAND
-118.37,34.14,23.0,1883.0,512.0,774.0,478.0,3.5096,<1H OCEAN
-121.96,37.99,2.0,3129.0,707.0,1606.0,698.0,2.9591,INLAND
-117.2,32.8,36.0,4018.0,1067.0,1620.0,842.0,2.3599,NEAR OCEAN
-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,5.2809,INLAND
-122.49,37.68,34.0,3718.0,676.0,2510.0,632.0,5.3311,NEAR OCEAN
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,INLAND
-118.21,33.9,43.0,1810.0,357.0,1335.0,358.0,3.1189,<1H OCEAN
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,NEAR OCEAN
-118.48,34.27,34.0,1231.0,222.0,702.0,222.0,4.9323,<1H OCEAN
-119.74,34.44,27.0,1251.0,282.0,503.0,283.0,2.8,NEAR OCEAN
-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,NEAR OCEAN
-118.23,34.14,39.0,277.0,89.0,182.0,91.0,2.3958,<1H OCEAN
-118.09,34.0,35.0,1580.0,331.0,1290.0,338.0,4.1458,<1H OCEAN
-118.09,33.84,23.0,4412.0,910.0,2380.0,825.0,4.54,<1H OCEAN
-122.03,37.62,35.0,2072.0,352.0,1001.0,350.0,4.7109,NEAR BAY
-118.09,33.94,33.0,1976.0,404.0,1379.0,395.0,3.8542,<1H OCEAN
-118.41,34.19,42.0,779.0,145.0,450.0,148.0,3.9792,<1H OCEAN
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,NEAR OCEAN
-122.21,37.48,20.0,505.0,216.0,326.0,216.0,2.9286,NEAR BAY
-118.2,33.85,33.0,2557.0,731.0,2286.0,700.0,2.3041,<1H OCEAN
-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,<1H OCEAN
-122.41,37.77,52.0,361.0,76.0,168.0,55.0,3.2292,NEAR BAY
-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,4.2621,NEAR OCEAN
-121.89,37.31,52.0,1994.0,404.0,1014.0,389.0,4.3882,<1H OCEAN
-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,<1H OCEAN
-119.08,34.35,24.0,3663.0,828.0,2718.0,778.0,3.2757,<1H OCEAN
-118.39,34.02,38.0,2521.0,647.0,1091.0,597.0,4.1296,<1H OCEAN
-122.09,37.97,5.0,5303.0,779.0,2017.0,727.0,6.9961,NEAR BAY
-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,INLAND
-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,<1H OCEAN
-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,INLAND
-117.67,34.1,19.0,2969.0,605.0,1326.0,573.0,4.3438,INLAND
-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,NEAR OCEAN
-121.18,37.79,16.0,1326.0,286.0,509.0,297.0,1.9464,INLAND
-117.08,32.66,43.0,1004.0,236.0,839.0,235.0,2.81,NEAR OCEAN
-119.72,34.77,35.0,2469.0,553.0,1168.0,427.0,2.4583,<1H OCEAN
-122.41,37.76,52.0,492.0,139.0,316.0,168.0,3.0865,NEAR BAY
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,NEAR BAY
-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,INLAND
-121.73,36.5,27.0,3184.0,520.0,1121.0,493.0,5.6383,<1H OCEAN
-121.33,38.57,17.0,1621.0,350.0,706.0,338.0,2.3684,INLAND
-118.35,34.08,52.0,1801.0,313.0,714.0,293.0,4.6838,<1H OCEAN
-122.42,37.65,39.0,4402.0,894.0,2941.0,887.0,3.8565,NEAR OCEAN
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,INLAND
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,<1H OCEAN
-117.18,32.74,20.0,1165.0,269.0,459.0,244.0,3.175,NEAR OCEAN
-122.3,37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,NEAR BAY
-118.03,33.92,35.0,2108.0,405.0,1243.0,394.0,3.6731,<1H OCEAN
-122.41,37.62,39.0,3119.0,758.0,1807.0,696.0,3.2216,NEAR OCEAN
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,NEAR BAY
-120.54,40.29,17.0,3391.0,623.0,1529.0,571.0,3.4028,INLAND
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,INLAND
-118.8,34.15,9.0,1143.0,179.0,647.0,180.0,6.8474,NEAR OCEAN
-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,INLAND
-118.27,34.07,34.0,786.0,341.0,1239.0,320.0,2.3438,<1H OCEAN
-119.35,36.2,31.0,1783.0,382.0,1266.0,358.0,2.2264,INLAND
-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,INLAND
-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,INLAND
-121.56,39.52,26.0,1957.0,429.0,945.0,397.0,1.7308,INLAND
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,INLAND
-119.03,35.33,21.0,3057.0,698.0,1627.0,680.0,2.7083,INLAND
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,NEAR OCEAN
-121.85,37.34,27.0,1481.0,409.0,1505.0,391.0,2.5769,<1H OCEAN
-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,1.6829,INLAND
-117.32,33.22,16.0,1057.0,232.0,316.0,221.0,2.7417,NEAR OCEAN
-117.76,34.06,47.0,508.0,108.0,384.0,86.0,1.9583,INLAND
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,INLAND
-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,<1H OCEAN
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,INLAND
-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,INLAND
-118.36,33.86,36.0,681.0,122.0,360.0,128.0,5.2799,<1H OCEAN
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,NEAR BAY
-122.37,37.93,37.0,709.0,190.0,644.0,174.0,0.8641,NEAR BAY
-118.05,33.98,34.0,2142.0,390.0,1305.0,406.0,4.0379,<1H OCEAN
-120.51,35.91,39.0,768.0,162.0,264.0,118.0,5.3245,INLAND
-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,<1H OCEAN
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7,NEAR OCEAN
-118.27,34.25,35.0,2091.0,360.0,879.0,326.0,4.4485,<1H OCEAN
-118.26,34.08,50.0,1791.0,660.0,2183.0,675.0,1.7945,<1H OCEAN
-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,<1H OCEAN
-122.45,37.77,52.0,2602.0,,1330.0,647.0,3.5435,NEAR BAY
-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,<1H OCEAN
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,<1H OCEAN
-118.37,34.16,11.0,2901.0,871.0,1659.0,789.0,3.1106,<1H OCEAN
-118.18,33.8,15.0,2407.0,589.0,1591.0,506.0,3.0513,NEAR OCEAN
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,NEAR BAY
-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,INLAND
-122.38,37.73,38.0,1388.0,276.0,871.0,265.0,2.1667,NEAR BAY
-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,<1H OCEAN
-118.22,34.12,28.0,3306.0,1025.0,2670.0,942.0,3.0919,<1H OCEAN
-118.37,34.07,44.0,2703.0,663.0,1045.0,619.0,3.201,<1H OCEAN
-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,INLAND
-118.77,34.28,26.0,2873.0,480.0,1915.0,475.0,5.3681,<1H OCEAN
-121.13,36.21,34.0,2504.0,550.0,1810.0,547.0,3.4821,<1H OCEAN
-121.49,38.55,52.0,2515.0,460.0,836.0,442.0,3.3844,INLAND
-118.3,33.73,42.0,1731.0,,866.0,403.0,2.7451,NEAR OCEAN
-122.42,37.76,52.0,1190.0,400.0,1270.0,332.0,2.0329,NEAR BAY
-118.27,34.08,38.0,2265.0,801.0,2899.0,792.0,2.5521,<1H OCEAN
-119.6,36.57,42.0,2311.0,439.0,1347.0,436.0,2.5556,INLAND
-117.85,33.79,52.0,2102.0,403.0,898.0,365.0,3.6827,<1H OCEAN
-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,NEAR BAY
-117.24,32.83,18.0,3109.0,501.0,949.0,368.0,7.4351,NEAR OCEAN
-118.4,34.04,43.0,3863.0,537.0,1398.0,511.0,8.5938,<1H OCEAN
-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,INLAND
-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,<1H OCEAN
-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,NEAR BAY
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,<1H OCEAN
-117.13,32.75,20.0,2271.0,602.0,992.0,520.0,2.2599,NEAR OCEAN
-116.5,33.95,10.0,7249.0,1882.0,4274.0,1621.0,1.6983,INLAND
-118.68,34.28,17.0,6488.0,1102.0,3199.0,1070.0,5.0962,<1H OCEAN
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,NEAR OCEAN
-118.09,34.06,30.0,1980.0,552.0,2264.0,511.0,2.6094,<1H OCEAN
-117.19,32.77,9.0,634.0,152.0,248.0,133.0,3.8571,NEAR OCEAN
-117.68,34.03,16.0,2859.0,668.0,1946.0,591.0,3.0396,INLAND
-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,INLAND
-122.23,37.85,52.0,2800.0,411.0,1061.0,403.0,6.3434,NEAR BAY
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,INLAND
-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,<1H OCEAN
-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,2.1944,INLAND
-118.13,34.08,40.0,1931.0,449.0,1367.0,446.0,2.575,<1H OCEAN
-122.37,37.58,52.0,2188.0,361.0,917.0,357.0,4.4,NEAR OCEAN
-122.44,37.8,52.0,3830.0,,1310.0,963.0,3.4801,NEAR BAY
-117.15,32.76,36.0,2644.0,674.0,1211.0,654.0,3.0445,NEAR OCEAN
-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375,NEAR BAY
-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,INLAND
-117.8,33.85,16.0,4151.0,637.0,1558.0,604.0,5.806,<1H OCEAN
